wall_time_iso,ros_time_sec,robot_id,body_frame_id,odom_frame_id,track_id,anchor_id,primitive_type,anchor_class,extraction_source,semantic_label,lifecycle_state,is_strong,observed_in_current_update,expected_visible,was_reactivated,track_age,missed_updates,expected_visible_count,expected_visible_hits,persistence_score,historical_support,recent_support,observability_consistency,missed_expected_observations,contradiction,regional_context,normal_variance_deg,inlier_count,inlier_ratio,fitted_radius,plane_d,centroid_body_x,centroid_body_y,centroid_body_z,centroid_odom_x,centroid_odom_y,centroid_odom_z,extent_x,extent_y,extent_z,normal_body_x,normal_body_y,normal_body_z,normal_odom_x,normal_odom_y,normal_odom_z,pose_body_x,pose_body_y,pose_body_z,pose_body_qx,pose_body_qy,pose_body_qz,pose_body_qw,height,footprint_x,footprint_y,footprint_max,aspect_ratio_height_to_footprint
2026-06-03T01:47:29,1773928438.325613022,r1,body,odom,5,structure_anchor_5,plane,wall_like,general_plane,unknown,weak_tracked,false,true,true,false,2,0,2,2,0.428000000,0.250000000,0.577500000,1.000000000,0.000000000,0.000000000,0.000000000,0.085413765,167,0.052781290,0.000000000,3.429855553,-3.595281363,4.994663715,0.760695577,-11.577704220,-8.923014968,-1.307622882,0.190479517,2.907936096,2.570076704,0.998009050,0.039211171,-0.049400618,0.103749713,0.993336297,-0.050192387,-3.595281363,4.994663715,0.760695577,0.000000000,0.000000000,0.000000000,1.000000000,2.570076704,0.190479517,2.907936096,2.907936096,0.883814712
2026-06-03T01:47:29,1773928438.550612926,r1,body,odom,1,structure_anchor_1,plane,wall_like,general_plane,unknown,confirmed,true,true,true,false,4,0,4,4,0.589298750,0.500000000,0.821493750,1.000000000,0.000000000,0.000000000,0.000000000,0.001354255,417,0.132338940,0.000000000,-0.772052118,-5.470166683,0.818219066,0.508315742,-7.712277004,-11.376212126,-1.570340336,5.619849205,0.107161522,3.920886755,0.008777821,0.999954588,0.003710993,-0.988434236,0.151513342,0.006432746,-5.470166683,0.818219066,0.508315742,0.000000000,0.000000000,0.000000000,1.000000000,3.920886755,5.619849205,0.107161522,5.619849205,0.697685403
2026-06-03T01:47:29,1773928438.550612926,r1,body,odom,2,structure_anchor_2,plane,wall_like,general_plane,unknown,confirmed,true,true,true,false,4,0,4,4,0.589298750,0.500000000,0.821493750,1.000000000,0.000000000,0.000000000,0.000000000,0.001336983,277,0.087908600,0.000000000,-0.785714105,1.219120979,0.767758012,0.213638648,-6.707748590,-4.762864010,-1.871165522,3.524707556,0.084837437,1.342121601,0.014756287,0.999891093,0.000234079,-0.987527339,0.157419705,0.002950301,1.219120979,0.767758012,0.213638648,0.000000000,0.000000000,0.000000000,1.000000000,1.342121601,3.524707556,0.084837437,3.524707556,0.380775307
2026-06-03T01:47:29,1773928438.550612926,r1,body,odom,5,structure_anchor_5,plane,wall_like,general_plane,unknown,confirmed,true,true,true,false,3,0,3,3,0.513825000,0.375000000,0.725375000,1.000000000,0.000000000,0.000000000,0.000000000,0.139250649,159,0.050460171,0.000000000,3.416711966,-3.594004869,5.009261131,0.568934917,-11.592192879,-8.920649062,-1.499966860,0.191202641,2.961182833,2.484205723,0.998255246,0.039160384,-0.044191938,0.103695196,0.993591385,-0.044981973,-3.594004869,5.009261131,0.568934917,0.000000000,0.000000000,0.000000000,1.000000000,2.484205723,0.191202641,2.961182833,2.961182833,0.838923452
2026-06-03T01:47:29,1773928438.766613007,r1,body,odom,1,structure_anchor_1,plane,wall_like,general_plane,unknown,confirmed,true,true,true,false,5,0,5,5,0.658044188,0.625000000,0.883970937,1.000000000,0.000000000,0.000000000,0.000000000,0.001466551,376,0.119138150,0.000000000,-0.772506669,-5.424724579,0.818610907,0.397738874,-7.706793668,-11.331114603,-1.680833005,5.627129078,0.095636368,3.920643091,0.008801687,0.999952327,0.004227695,-0.988413933,0.151617885,0.007078680,-5.424724579,0.818610907,0.397738874,0.000000000,0.000000000,0.000000000,1.000000000,3.920643091,5.627129078,0.095636368,5.627129078,0.696739498
2026-06-03T01:47:29,1773928438.766613007,r1,body,odom,2,structure_anchor_2,plane,wall_like,general_plane,unknown,confirmed,true,true,true,false,5,0,5,5,0.658044188,0.625000000,0.883970937,1.000000000,0.000000000,0.000000000,0.000000000,0.002089594,205,0.064955640,0.000000000,-0.783923917,1.330451608,0.765078664,0.267368704,-6.688819271,-4.652990195,-1.817429892,3.428007603,0.068174243,1.325754881,0.014221354,0.999898871,0.000006740,-0.987598991,0.156972249,0.002852718,1.330451608,0.765078664,0.267368704,0.000000000,0.000000000,0.000000000,1.000000000,1.325754881,3.428007603,0.068174243,3.428007603,0.386742106
2026-06-03T01:47:29,1773928438.766613007,r1,body,odom,3,structure_anchor_3,plane,wall_like,general_plane,unknown,weak_tracked,false,true,true,false,3,0,5,3,0.413025000,0.375000000,0.621375000,0.600000000,0.000000000,0.000000000,0.000000000,0.030429221,154,0.048795944,0.000000000,-1.323975535,1.305218339,-1.925375462,0.240505397,-4.029677704,-5.062473739,-1.851962545,0.087266207,1.617371798,1.673525214,0.999907265,-0.010835440,-0.008249520,0.153595821,0.988091216,-0.009179578,1.305218339,-1.925375462,0.240505397,0.000000000,0.000000000,0.000000000,1.000000000,1.673525214,0.087266207,1.617371798,1.617371798,1.034718929
2026-06-03T01:47:29,1773928438.766613007,r1,body,odom,5,structure_anchor_5,plane,wall_like,general_plane,unknown,confirmed,true,true,true,false,4,0,4,4,0.589298750,0.500000000,0.821493750,1.000000000,0.000000000,0.000000000,0.000000000,0.193011230,182,0.057667934,0.000000000,3.732382299,-3.639867544,5.515302181,0.508363008,-12.099856882,-8.893314670,-1.558386211,0.106363535,1.862331390,2.432631731,0.999857083,-0.016902082,0.000364181,0.159618478,0.987178704,-0.000583216,-3.639867544,5.515302181,0.508363008,0.000000000,0.000000000,0.000000000,1.000000000,2.432631731,0.106363535,1.862331390,1.862331390,1.306229248
2026-06-03T01:47:29,1773928438.946608067,r1,body,odom,2,structure_anchor_2,plane,wall_like,general_plane,unknown,confirmed,true,true,true,false,6,0,6,6,0.722416222,0.750000000,0.924581109,1.000000000,0.000000000,0.000000000,0.000000000,0.003252327,269,0.085315572,0.000000000,-0.785998757,1.036332846,0.769833505,0.156597599,-6.736009235,-4.943530664,-1.927952657,3.465473413,0.077772260,1.211286664,0.015807436,0.999874761,-0.000766933,-0.987363920,0.158456072,0.002022962,1.036332846,0.769833505,0.156597599,0.000000000,0.000000000,0.000000000,1.000000000,1.211286664,3.465473413,0.077772260,3.465473413,0.349529925
2026-06-03T01:47:29,1773928438.946608067,r1,body,odom,1,structure_anchor_1,plane,wall_like,general_plane,unknown,confirmed,true,true,true,false,6,0,6,6,0.722416222,0.750000000,0.924581109,1.000000000,0.000000000,0.000000000,0.000000000,0.015466144,350,0.056454171,0.000000000,-0.770094848,-5.298784793,0.816742929,0.456650111,-7.686393043,-11.206854815,-1.622198057,5.073553562,0.128002405,2.606037855,0.008105919,0.999935270,-0.007979183,-0.988544716,0.150838770,-0.005182314,-5.298784793,0.816742929,0.456650111,0.000000000,0.000000000,0.000000000,1.000000000,2.606037855,5.073553562,0.128002405,5.073553562,0.513651393
2026-06-03T01:47:30,1773928439.147608042,r1,body,odom,1,structure_anchor_1,plane,wall_like,general_plane,unknown,confirmed,true,true,true,false,7,0,7,7,0.783945544,0.875000000,0.950977721,1.000000000,0.000000000,0.000000000,0.000000000,0.016832220,353,0.111708861,0.000000000,-0.772012801,-5.487852573,0.817353308,0.622518718,-7.714025660,-11.393614941,-1.455874769,5.665667534,0.097383738,3.924862146,0.008749066,0.999952235,0.004356688,-0.988416948,0.151591692,0.007209372,-5.487852573,0.817353308,0.622518718,0.000000000,0.000000000,0.000000000,1.000000000,3.924862146,5.665667534,0.097383738,5.665667534,0.692744875
2026-06-03T01:47:30,1773928439.147608042,r1,body,odom,2,structure_anchor_2,plane,wall_like,general_plane,unknown,confirmed,true,true,true,false,7,0,7,7,0.783945544,0.875000000,0.950977721,1.000000000,0.000000000,0.000000000,0.000000000,0.006788708,211,0.066772152,0.000000000,-0.788265311,1.218864083,0.768801451,0.185313746,-6.708643575,-4.762925269,-1.899404556,3.357499599,0.080121696,1.339404583,0.016578543,0.999856732,-0.003415751,-0.987226352,0.159323204,-0.000570529,1.218864083,0.768801451,0.185313746,0.000000000,0.000000000,0.000000000,1.000000000,1.339404583,3.357499599,0.080121696,3.357499599,0.398929186
2026-06-03T01:47:30,1773928439.147608042,r1,body,odom,5,structure_anchor_5,plane,wall_like,general_plane,unknown,confirmed,true,true,true,false,5,0,6,5,0.614310854,0.625000000,0.831970937,0.833333333,0.000000000,0.000000000,0.000000000,0.211112224,207,0.065506329,0.000000000,3.365541124,-3.607534170,4.966559410,0.479988694,-11.552268843,-8.939600640,-1.588268490,0.203828812,2.962940216,2.641878128,0.998392493,0.050115408,-0.026474041,0.093026177,0.995290688,-0.027251703,-3.607534170,4.966559410,0.479988694,0.000000000,0.000000000,0.000000000,1.000000000,2.641878128,0.203828812,2.962940216,2.962940216,0.891640713
2026-06-03T01:47:30,1773928439.345607996,r1,body,odom,1,structure_anchor_1,plane,wall_like,general_plane,unknown,confirmed,true,true,true,false,8,0,8,8,0.843627104,1.000000000,0.968135519,1.000000000,0.000000000,0.000000000,0.000000000,0.016845223,375,0.119123253,0.000000000,-0.770535728,-5.521304607,0.817294180,0.586649418,-7.718299306,-11.426946354,-1.491878192,5.819977760,0.105597496,3.918365955,0.008878589,0.999952889,0.003923035,-0.988420211,0.151595381,0.006651758,-5.521304607,0.817294180,0.586649418,0.000000000,0.000000000,0.000000000,1.000000000,3.918365955,5.819977760,0.105597496,5.819977760,0.673261328
2026-06-03T01:47:30,1773928439.345607996,r1,body,odom,2,structure_anchor_2,plane,wall_like,general_plane,unknown,confirmed,true,true,true,false,8,0,8,8,0.843627104,1.000000000,0.968135519,1.000000000,0.000000000,0.000000000,0.000000000,0.008563299,199,0.063214740,0.000000000,-0.782600316,1.303615212,0.765818000,0.283779532,-6.693540531,-4.679491455,-1.801116941,3.428150415,0.067019343,1.344070315,0.013123112,0.999913472,-0.000912358,-0.987788765,0.155788289,0.001812404,1.303615212,0.765818000,0.283779532,0.000000000,0.000000000,0.000000000,1.000000000,1.344070315,3.428150415,0.067019343,3.428150415,0.392068653
2026-06-03T01:47:30,1773928439.345607996,r1,body,odom,3,structure_anchor_3,plane,wall_like,general_plane,unknown,confirmed,true,true,true,false,4,0,8,4,0.454978750,0.500000000,0.649893750,0.500000000,0.000000000,0.000000000,0.000000000,0.054816169,131,0.041613723,0.000000000,-1.325468184,1.306990981,-1.877381563,0.252518237,-4.077051176,-5.053648299,-1.839615550,0.069013357,1.316564202,1.454377055,0.999853671,-0.011631127,-0.012544084,0.154265870,0.987937256,-0.013488452,1.306990981,-1.877381563,0.252518237,0.000000000,0.000000000,0.000000000,1.000000000,1.454377055,0.069013357,1.316564202,1.316564202,1.104676136
2026-06-03T01:47:30,1773928439.549607992,r1,body,odom,1,structure_anchor_1,plane,wall_like,general_plane,unknown,confirmed,true,true,true,false,9,0,9,9,0.845857617,1.000000000,0.979288087,1.000000000,0.000000000,0.000000000,0.000000000,0.015679824,439,0.140031898,0.000000000,-0.773592030,-5.458247662,0.816909492,0.535140395,-7.709410592,-11.364505712,-1.543389656,5.795976639,0.083572388,3.923262596,0.008206982,0.999962346,0.002819891,-0.988514519,0.151019316,0.005659778,-5.458247662,0.816909492,0.535140395,0.000000000,0.000000000,0.000000000,1.000000000,3.923262596,5.795976639,0.083572388,5.795976639,0.676894135
2026-06-03T01:47:30,1773928439.549607992,r1,body,odom,2,structure_anchor_2,plane,wall_like,general_plane,unknown,confirmed,true,true,true,false,9,0,9,9,0.845857617,1.000000000,0.979288087,1.000000000,0.000000000,0.000000000,0.000000000,0.008520726,315,0.100478469,0.000000000,-0.785703997,1.165258408,0.768564880,0.211656675,-6.716026397,-4.816043991,-1.872996447,3.611814022,0.082185924,1.339623213,0.014854506,0.999889584,-0.000403292,-0.987502082,0.157586647,0.002430394,1.165258408,0.768564880,0.211656675,0.000000000,0.000000000,0.000000000,1.000000000,1.339623213,3.611814022,0.082185924,3.611814022,0.370900385
2026-06-03T01:47:30,1773928439.549607992,r1,body,odom,5,structure_anchor_5,plane,wall_like,general_plane,unknown,confirmed,true,true,true,false,6,0,8,6,0.655256222,0.750000000,0.838781109,0.750000000,0.000000000,0.000000000,0.000000000,0.232152219,194,0.061881978,0.000000000,3.393296713,-3.605914354,5.000505447,0.579442322,-11.585226689,-8.933323348,-1.488849740,0.223939896,3.028041840,2.849436045,0.998121728,0.045870212,-0.040607138,0.097111200,0.994412919,-0.041378527,-3.605914354,5.000505447,0.579442322,0.000000000,0.000000000,0.000000000,1.000000000,2.849436045,0.223939896,3.028041840,3.028041840,0.941016074
2026-06-03T01:47:30,1773928439.765608072,r1,body,odom,1,structure_anchor_1,plane,wall_like,general_plane,unknown,confirmed,true,true,true,false,10,0,10,10,0.847307451,1.000000000,0.986537257,1.000000000,0.000000000,0.000000000,0.000000000,0.016227664,400,0.127226463,0.000000000,-0.770155967,-5.450135708,0.817339122,0.533569336,-7.708150138,-11.356622931,-1.545116057,5.764564991,0.096314788,3.927186489,0.009093639,0.999948361,0.004536650,-0.988387037,0.151782124,0.007308553,-5.450135708,0.817339122,0.533569336,0.000000000,0.000000000,0.000000000,1.000000000,3.927186489,5.764564991,0.096314788,5.764564991,0.681263286
2026-06-03T01:47:30,1773928439.765608072,r1,body,odom,2,structure_anchor_2,plane,wall_like,general_plane,unknown,confirmed,true,true,true,false,10,0,10,10,0.847307451,1.000000000,0.986537257,1.000000000,0.000000000,0.000000000,0.000000000,0.008512615,276,0.087786260,0.000000000,-0.785049222,1.215839744,0.767380893,0.218376264,-6.707810658,-4.766236319,-1.866369363,3.611639977,0.081719160,1.342735052,0.014635892,0.999892869,-0.000203140,-0.987554407,0.157257378,0.002563705,1.215839744,0.767380893,0.218376264,0.000000000,0.000000000,0.000000000,1.000000000,1.342735052,3.611639977,0.081719160,3.611639977,0.371779873
2026-06-03T01:47:30,1773928439.948602915,r1,body,odom,1,structure_anchor_1,plane,wall_like,general_plane,unknown,confirmed,true,true,true,false,11,0,11,11,0.848249843,1.000000000,0.991249217,1.000000000,0.000000000,0.000000000,0.000000000,0.016806059,435,0.138623327,0.000000000,-0.769662378,-5.468845367,0.817991257,0.525190651,-7.711775701,-11.374915634,-1.553284132,5.752566338,0.098770618,3.923439980,0.009300476,0.999944690,0.004911039,-0.988343521,0.152045901,0.007692216,-5.468845367,0.817991257,0.525190651,0.000000000,0.000000000,0.000000000,1.000000000,3.923439980,5.752566338,0.098770618,5.752566338,0.682032983
2026-06-03T01:47:30,1773928439.948602915,r1,body,odom,2,structure_anchor_2,plane,wall_like,general_plane,unknown,confirmed,true,true,true,false,11,0,11,11,0.848249843,1.000000000,0.991249217,1.000000000,0.000000000,0.000000000,0.000000000,0.008290167,315,0.100382409,0.000000000,-0.785237653,1.183687210,0.768649995,0.216328457,-6.713558902,-4.797812989,-1.868412622,3.610131979,0.080665469,1.346572638,0.014251614,0.999897999,-0.000940201,-0.987606995,0.156936589,0.001836309,1.183687210,0.768649995,0.216328457,0.000000000,0.000000000,0.000000000,1.000000000,1.346572638,3.610131979,0.080665469,3.610131979,0.372998174
2026-06-03T01:47:30,1773928439.948602915,r1,body,odom,3,structure_anchor_3,plane,wall_like,general_plane,unknown,confirmed,true,true,true,false,5,0,11,5,0.505845278,0.625000000,0.668430937,0.454545455,0.000000000,0.000000000,0.000000000,0.060929043,224,0.071383047,0.000000000,-1.277758579,1.302198052,-1.732742429,0.163253665,-4.221053253,-5.037859111,-1.928575077,0.092650175,1.588516951,1.406189442,0.999887423,0.013380098,-0.006790738,0.129565576,0.991541175,-0.007674725,1.302198052,-1.732742429,0.163253665,0.000000000,0.000000000,0.000000000,1.000000000,1.406189442,0.092650175,1.588516951,1.588516951,0.885221553
2026-06-03T01:47:30,1773928439.948602915,r1,body,odom,6,structure_anchor_6,plane,wall_like,general_plane,unknown,candidate,false,true,true,false,1,0,1,1,0.326250000,0.125000000,0.350000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,64,0.020395156,0.000000000,-1.403779970,1.400206208,-3.809099197,-0.774736345,-2.154711506,-5.237937318,-2.872444222,0.032525539,1.471059799,0.520132899,0.999988275,-0.001852535,0.004474180,0.144688931,0.989470853,0.003547554,1.400206208,-3.809099197,-0.774736345,0.000000000,0.000000000,0.000000000,1.000000000,0.520132899,0.032525539,1.471059799,1.471059799,0.353576992
2026-06-03T01:47:30,1773928439.948602915,r1,body,odom,5,structure_anchor_5,plane,wall_like,general_plane,unknown,confirmed,true,true,true,false,7,0,10,7,0.702391544,0.875000000,0.843207721,0.700000000,0.000000000,0.000000000,0.000000000,0.246322490,235,0.074888464,0.000000000,3.254368127,-3.583874226,4.735198498,0.475993574,-11.319681527,-8.949742433,-1.593289198,0.259448290,2.782583714,2.787158489,0.997644670,0.068365735,-0.005589222,0.074827148,0.997176527,-0.006317742,-3.583874226,4.735198498,0.475993574,0.000000000,0.000000000,0.000000000,1.000000000,2.787158489,0.259448290,2.782583714,2.782583714,1.001644075
2026-06-03T01:47:31,1773928440.143603086,r1,body,odom,1,structure_anchor_1,plane,wall_like,general_plane,unknown,confirmed,true,true,true,false,12,0,12,12,0.848862398,1.000000000,0.994311991,1.000000000,0.000000000,0.000000000,0.000000000,0.016226517,440,0.138757490,0.000000000,-0.771183263,-5.487088203,0.818384826,0.521622419,-7.714392007,-11.393069195,-1.556950122,5.808803558,0.100639701,3.925214767,0.009020584,0.999949280,0.004479650,-0.988403082,0.151683345,0.007189990,-5.487088203,0.818384826,0.521622419,0.000000000,0.000000000,0.000000000,1.000000000,3.925214767,5.808803558,0.100639701,5.808803558,0.675735498
2026-06-03T01:47:31,1773928440.143603086,r1,body,odom,2,structure_anchor_2,plane,wall_like,general_plane,unknown,confirmed,true,true,true,false,12,0,12,12,0.848862398,1.000000000,0.994311991,1.000000000,0.000000000,0.000000000,0.000000000,0.009092926,315,0.099337748,0.000000000,-0.786270823,1.168322206,0.768897831,0.205691546,-6.716189536,-4.813055568,-1.879083211,3.610116482,0.085520148,1.334113359,0.014820779,0.999889927,0.000691232,-0.987527000,0.157413709,0.003396138,1.168322206,0.768897831,0.205691546,0.000000000,0.000000000,0.000000000,1.000000000,1.334113359,3.610116482,0.085520148,3.610116482,0.369548563
2026-06-03T01:47:31,1773928440.143603086,r1,body,odom,3,structure_anchor_3,plane,wall_like,general_plane,unknown,confirmed,true,true,true,false,6,0,12,6,0.594396022,0.750000000,0.784480109,0.500000000,0.000000000,0.000000000,0.000000000,0.089276401,246,0.077578051,0.000000000,-1.262689712,1.321688175,-2.308787346,-0.166527852,-3.649195116,-5.100822583,-2.259808303,0.217933059,3.693402290,2.051997185,0.997095950,0.018564188,0.073858227,0.124177916,0.989571197,0.072999157,1.321688175,-2.308787346,-0.166527852,0.000000000,0.000000000,0.000000000,1.000000000,2.051997185,0.217933059,3.693402290,3.693402290,0.555584532
2026-06-03T01:47:31,1773928440.143603086,r1,body,odom,7,structure_anchor_7,plane,wall_like,general_plane,unknown,candidate,false,true,true,false,1,0,1,1,0.326250000,0.125000000,0.350000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,171,0.031851151,0.000000000,0.800662621,0.653001318,-0.802121062,0.172740316,-5.234926993,-5.547393924,-1.915835556,1.703644633,0.100685716,1.048720479,-0.005508292,0.999608209,0.027446397,-0.990074830,0.137266407,0.030168965,0.653001318,-0.802121062,0.172740316,0.000000000,0.000000000,0.000000000,1.000000000,1.048720479,1.703644633,0.100685716,1.703644633,0.615574668
2026-06-03T01:47:31,1773928440.143603086,r1,body,odom,5,structure_anchor_5,plane,wall_like,general_plane,unknown,confirmed,true,true,true,false,8,0,11,8,0.775071549,1.000000000,0.898085019,0.727272727,0.000000000,0.000000000,0.000000000,0.283822246,155,0.048880479,0.000000000,3.694585460,-3.642184734,5.499596596,0.549729645,-12.084184371,-8.898757865,-1.517798438,0.073068142,2.053249359,2.610361099,0.999950592,-0.009752951,0.001922062,0.152409495,0.988317036,0.000983698,-3.642184734,5.499596596,0.549729645,0.000000000,0.000000000,0.000000000,1.000000000,2.610361099,0.073068142,2.053249359,2.053249359,1.271331749
