wall_time_iso,ros_time_sec,robot_id,phase,anchor_class,decision,reason,candidate_kind,candidate_id,track_id,track_lifecycle,track_age,track_missed_updates,score,centroid_distance,normal_angle_deg,plane_offset,projected_gap,axis_angle_deg,axis_distance,radius_diff,axial_overlap_ratio,axial_gap,xy_distance,vertical_overlap_ratio,height_diff,footprint_diff,threshold_normal_angle,threshold_plane_offset,threshold_projected_gap,threshold_centroid_distance,threshold_axis_angle,threshold_axis_distance,threshold_radius_diff,threshold_axial_overlap,threshold_axial_gap,threshold_xy_distance,threshold_vertical_overlap,threshold_height_diff,threshold_footprint_diff,debug_margin_scale,debug_centroid_margin_scale,candidate_inlier_count,track_inlier_count,candidate_age
2026-06-03T01:47:29,1773928438.166612864,r1,track_association,wall_like,accepted,selected_best_match,detection,0,1,candidate,1,0,0.009486917,0.015019679,0.034160577,0.000063086,0.000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.000000000,0.300000000,1.800000000,3.000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.500000000,2.000000000,428,425,0
2026-06-03T01:47:29,1773928438.166612864,r1,track_association,wall_like,accepted,selected_best_match,detection,1,2,candidate,1,0,0.014481847,0.010352149,0.081398204,0.000256907,0.000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.000000000,0.300000000,1.800000000,3.000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.500000000,2.000000000,315,315,0
2026-06-03T01:47:29,1773928438.166612864,r1,track_association,wall_like,accepted,selected_best_match,detection,3,3,candidate,1,0,0.743049800,0.771127680,2.200442295,0.021963720,0.247931198,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.000000000,0.300000000,1.800000000,3.000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.500000000,2.000000000,238,168,0
2026-06-03T01:47:29,1773928438.325613022,r1,track_association,wall_like,accepted,selected_best_match,detection,0,1,weak_tracked,2,0,0.011887978,0.028526070,0.016620968,0.000090500,0.000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.000000000,0.300000000,1.800000000,3.000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.500000000,2.000000000,434,428,0
2026-06-03T01:47:29,1773928438.325613022,r1,track_association,wall_like,accepted,selected_best_match,detection,1,2,weak_tracked,2,0,0.003281246,0.003226615,0.015618625,0.000076014,0.000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.000000000,0.300000000,1.800000000,3.000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.500000000,2.000000000,315,315,0
2026-06-03T01:47:29,1773928438.325613022,r1,track_association,wall_like,accepted,selected_best_match,detection,2,5,candidate,1,0,0.672326250,0.211278007,4.272337367,0.020357423,0.000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.000000000,0.300000000,1.800000000,3.000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.500000000,2.000000000,167,195,0
2026-06-03T01:47:29,1773928438.550612926,r1,track_association,wall_like,accepted,selected_best_match,detection,0,1,confirmed,3,0,0.017610373,0.026972140,0.052753869,0.000607628,0.000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.000000000,0.300000000,1.800000000,3.000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.500000000,2.000000000,417,434,0
2026-06-03T01:47:29,1773928438.550612926,r1,track_association,wall_like,accepted,selected_best_match,detection,1,2,confirmed,3,0,0.022180743,0.046280799,0.052792414,0.000046427,0.000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.000000000,0.300000000,1.800000000,3.000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.500000000,2.000000000,277,315,0
2026-06-03T01:47:29,1773928438.550612926,r1,track_association,wall_like,accepted,selected_best_match,detection,2,5,weak_tracked,2,0,0.466729821,0.142212324,3.119653132,0.008810722,0.000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.000000000,0.300000000,1.800000000,3.000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.500000000,2.000000000,159,167,0
2026-06-03T01:47:29,1773928438.766613007,r1,track_association,wall_like,accepted,selected_best_match,detection,0,1,confirmed,4,0,0.048652257,0.139434018,0.012386083,0.000187797,0.000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.000000000,0.300000000,1.800000000,3.000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.500000000,2.000000000,376,417,0
2026-06-03T01:47:29,1773928438.766613007,r1,track_association,wall_like,accepted,selected_best_match,detection,1,2,confirmed,4,0,0.061838944,0.155450811,0.044315431,0.001344773,0.000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.000000000,0.300000000,1.800000000,3.000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.500000000,2.000000000,205,277,0
2026-06-03T01:47:29,1773928438.766613007,r1,track_association,wall_like,accepted,selected_best_match,detection,2,3,weak_tracked,2,2,0.252371675,0.118700548,1.521546743,0.006783445,0.000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.000000000,0.300000000,1.800000000,3.000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.500000000,2.000000000,154,238,0
2026-06-03T01:47:29,1773928438.766613007,r1,track_association,wall_like,accepted,selected_best_match,detection,3,5,confirmed,3,0,0.919734513,0.609918673,3.385227541,0.065457647,0.135148842,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.000000000,0.300000000,1.800000000,3.000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.500000000,2.000000000,182,159,0
2026-06-03T01:47:29,1773928438.946608067,r1,track_association,wall_like,accepted,selected_best_match,detection,0,2,confirmed,5,0,0.076335616,0.197843479,0.068584658,0.000544412,0.000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.000000000,0.300000000,1.800000000,3.000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.500000000,2.000000000,269,205,0
2026-06-03T01:47:29,1773928438.946608067,r1,track_association,wall_like,accepted,selected_best_match,detection,1,1,confirmed,5,0,0.148441715,0.172096170,0.707321050,0.000798358,0.000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.000000000,0.300000000,1.800000000,3.000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.500000000,2.000000000,350,376,0
2026-06-03T01:47:30,1773928439.147608042,r1,track_association,wall_like,accepted,selected_best_match,detection,0,1,confirmed,6,0,0.071286554,0.152075968,0.145634588,0.000717072,0.000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.000000000,0.300000000,1.800000000,3.000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.500000000,2.000000000,353,350,0
2026-06-03T01:47:30,1773928439.147608042,r1,track_association,wall_like,accepted,selected_best_match,detection,1,2,confirmed,6,0,0.045483949,0.050545610,0.193080851,0.001350092,0.000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.000000000,0.300000000,1.800000000,3.000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.500000000,2.000000000,211,269,0
2026-06-03T01:47:30,1773928439.147608042,r1,track_association,wall_like,accepted,selected_best_match,detection,2,5,confirmed,4,1,0.325334216,0.154085729,1.870265185,0.012056747,0.000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.000000000,0.300000000,1.800000000,3.000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.500000000,2.000000000,207,182,0
2026-06-03T01:47:30,1773928439.345607996,r1,track_association,wall_like,accepted,selected_best_match,detection,0,1,confirmed,7,0,0.050736508,0.105439026,0.084811264,0.001496627,0.000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.000000000,0.300000000,1.800000000,3.000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.500000000,2.000000000,375,353,0
2026-06-03T01:47:30,1773928439.345607996,r1,track_association,wall_like,accepted,selected_best_match,detection,1,2,confirmed,7,0,0.065761144,0.142358392,0.122673109,0.000892262,0.000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.000000000,0.300000000,1.800000000,3.000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.500000000,2.000000000,199,211,0
2026-06-03T01:47:30,1773928439.345607996,r1,track_association,wall_like,accepted,selected_best_match,detection,2,3,weak_tracked,3,2,0.224509725,0.116889690,1.371556466,0.004230581,0.000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.000000000,0.300000000,1.800000000,3.000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.500000000,2.000000000,131,154,0
2026-06-03T01:47:30,1773928439.549607992,r1,track_association,wall_like,accepted,selected_best_match,detection,0,1,confirmed,8,0,0.006572637,0.002739199,0.025956148,0.000724516,0.000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.000000000,0.300000000,1.800000000,3.000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.500000000,2.000000000,439,375,0
2026-06-03T01:47:30,1773928439.549607992,r1,track_association,wall_like,accepted,selected_best_match,detection,1,2,confirmed,8,0,0.022403239,0.051411060,0.040687865,0.000054071,0.000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.000000000,0.300000000,1.800000000,3.000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.500000000,2.000000000,315,199,0
