stamp_sec,stamp_nanosec,stamp,message_frame_id,plane_group,plane_id,plane_frame_id,nx_map,ny_map,nz_map,d_map,nx_odom,ny_odom,nz_odom,d_odom,point_count,centroid_x_map,centroid_y_map,centroid_z_map,centroid_x_odom,centroid_y_odom,centroid_z_odom,extent_x_map,extent_y_map,extent_z_map,data_source,map_to_odom_available,odom2map_stamp,odom2map_dt,odom2map_frame_id,odom2map_child_frame_id
1780326690,934662062,1780326690.934662,,x,4,,-0.8143988866171352,0.5803053988243982,0.00031236521388346177,4.392207145690918,-0.8143988866171352,0.5803053988243982,0.00031236521388346177,4.392206945554213,842,-2.4790774530016613,-11.021942411069348,-1.8959152474822454,-2.479077004899761,-11.02194143732203,-1.8959152488674627,6.399866580963135,8.96374797821045,2.813068389892578,Online,true,1780326690.934662,0.0,map,odom
1780326690,934662062,1780326690.934662,,x,4,,-0.8143988866171352,0.5803053988243982,0.00031236521388346177,4.392207145690918,-0.8143988866171352,0.5803053988243982,0.00031236521388346177,4.392206945554213,842,-2.4790774530016613,-11.021942411069348,-1.8959152474822454,-2.479077004899761,-11.02194143732203,-1.8959152488674627,6.399866580963135,8.96374797821045,2.813068389892578,Online,true,1780326690.934662,0.0,map,odom
1780326698,733865871,1780326698.733866,,x,4,,-0.8143988866171352,0.5803053988243982,0.00031236521388346177,4.392207145690918,-0.8143988866171352,0.5803053988243982,0.00031236521388359063,4.3922070431435705,1287,-2.4859463746175345,-11.127834635366279,-1.7570460536448458,-2.48594423024435,-11.127831449257636,-1.7570460330449087,6.46968412399292,8.96374797821045,2.813068389892578,Online,true,1780326698.733866,0.0,map,odom
1780326702,132639370,1780326702.1326394,,x,4,,-0.817292409037032,0.5762224315715372,-0.0009096616018167313,4.353364944458008,-0.8187939646365354,0.5740873154158809,0.00044469469397117407,4.457271433930974,1287,-2.4859463746175345,-11.127834635366279,-1.7570460536448458,-2.3765800555569827,-11.196585298590486,-1.7603373674801146,6.46968412399292,8.96374797821045,2.813068389892578,Online,true,1780326702.1326394,0.0,map,odom
1780326702,132639370,1780326702.1326394,,x,4,,-0.817292409037032,0.5762224315715372,-0.0009096616018167313,4.353364944458008,-0.8187939646365354,0.5740873154158809,0.00044469469397117407,4.457271433930974,1287,-2.4859463746175345,-11.127834635366279,-1.7570460536448458,-2.3765800555569827,-11.196585298590486,-1.7603373674801146,6.46968412399292,8.96374797821045,2.813068389892578,Online,true,1780326702.1326394,0.0,map,odom
1780326705,934618345,1780326705.9346182,,x,4,,-0.817292410306221,0.576222432466364,-0.0009079528590978436,4.35336971282959,-0.8187940502469024,0.5740872001879266,0.0004357300320196997,4.457247913528636,1287,-2.4859463746175345,-11.127834635366279,-1.7570460536448458,-2.3765936343244047,-11.196590618785278,-1.7604722566229707,6.46968412399292,8.96374797821045,2.813068389892578,Online,true,1780326705.9346182,0.0,map,odom
1780326709,734292893,1780326709.734293,,x,4,,-0.8172923834220539,0.5762224731166412,-0.0009063529334808962,4.353374004364014,-0.8187940532790798,0.5740871980043244,0.00043289994113302204,4.457237478118172,1287,-2.4859463746175345,-11.127834635366279,-1.7570460536448458,-2.3766057817999156,-11.196596801022471,-1.760505680954541,6.46968412399292,8.96374797821045,2.813068389892578,Online,true,1780326709.734293,0.0,map,odom
1780326713,334690460,1780326713.3346906,,x,4,,-0.8172923622304495,0.5762225001993093,-0.0009082421639908025,4.35336971282959,-0.8187307449140464,0.5741157102921169,-0.008433180199005876,4.434550013785195,1287,-2.4859463746175345,-11.127834635366279,-1.7570460536448458,-2.381128360759455,-11.189777840220597,-1.752134747337398,6.46968412399292,8.96374797821045,2.813068389892578,Online,true,1780326713.3346906,0.0,map,odom
1780326717,134257894,1780326717.1342578,,x,4,,-0.8172923622304495,0.5762225001993093,-0.0009082421639908025,4.35336971282959,-0.8187134885254255,0.5741727448537743,-0.005820891135437986,4.442329147687576,1287,-2.4859463746175345,-11.127834635366279,-1.7570460536448458,-2.376737755002813,-11.188323201978633,-1.792794640228873,6.46968412399292,8.96374797821045,2.813068389892578,Online,true,1780326717.1342578,0.0,map,odom
1780326717,134257894,1780326717.1342578,,y,16,,0.6066706587221836,0.7945836534393578,-0.02423900848951009,15.30380630493164,0.6047014936256495,0.7958343497152643,-0.03136544946578927,15.281286115633701,114,-16.667860541427345,-6.6086844268598055,-2.465077891684415,-16.569901036118203,-6.710613748127747,-2.537745140580915,1.7624015808105469,1.3408865928649902,1.5157395601272583,Online,true,1780326717.1342578,0.0,map,odom
1780326720,636932493,1780326720.6369326,,x,19,,-0.8170518939084704,0.5765635416344275,-0.0008277188818506892,-8.658652305603027,-0.8184921792033079,0.5745132270352848,-0.0022593239084301607,-8.560194909719723,115,-15.191712810682214,-6.515737351127293,-2.5173203489054803,-15.093422565299244,-6.6150011040036985,-2.5957596562617375,0.6604290008544922,0.9295763969421387,1.6149835586547852,Online,true,1780326720.6369326,0.0,map,odom
