stamp_sec,stamp_nanosec,stamp,message_frame_id,plane_group,plane_id,plane_frame_id,nx_map,ny_map,nz_map,d_map,nx_odom,ny_odom,nz_odom,d_odom,point_count,centroid_x_map,centroid_y_map,centroid_z_map,centroid_x_odom,centroid_y_odom,centroid_z_odom,extent_x_map,extent_y_map,extent_z_map,data_source,map_to_odom_available,odom2map_stamp,odom2map_dt,odom2map_frame_id,odom2map_child_frame_id
1780327182,247580485,1780327182.2475805,,x,6,,-0.8156731836709555,0.5781998713710018,0.019030664377385164,4.361055374145508,-0.8156731836709555,0.5781998713710018,0.019030664377385164,4.361055536175739,150,3.7401742633183797,-2.144011334578196,-3.7121032253901163,3.7401741849427803,-2.144011725336683,-3.712103226577596,2.2994494438171387,3.2437262535095215,0.9204404354095459,Online,true,1780327182.2475805,0.0,map,odom
1780327182,247580485,1780327182.2475805,,x,3,,-0.8160669047115954,0.577827740275121,-0.012243757714990334,4.295943737030029,-0.8160669047115954,0.577827740275121,-0.012243757714990334,4.295943898846851,516,2.3551921991183775,-4.169953819739726,-2.87949849145357,2.355192120742778,-4.169954210498213,-2.87949849264105,5.527462720870972,7.805644333362579,1.495542287826538,Online,true,1780327182.2475805,0.0,map,odom
1780327182,247580485,1780327182.2475805,,y,4,,-0.5725898082511094,-0.8198261169182725,0.00510387163481919,2.5930557250976562,-0.5725898082511095,-0.8198261169182726,0.0051038716348191905,2.593055359872635,480,0.18830452035181225,3.0149235282093287,-2.7225674452881017,0.1883044419762129,3.014923137450842,-2.7225674464755816,9.989613056182861,6.997900307178497,1.783682107925415,Online,true,1780327182.2475805,0.0,map,odom
1780327182,247580485,1780327182.2475805,,x,6,,-0.8156731836709555,0.5781998713710018,0.019030664377385164,4.361055374145508,-0.8156731836709555,0.5781998713710018,0.019030664377385164,4.361055536175739,150,3.7401742633183797,-2.144011334578196,-3.7121032253901163,3.7401741849427803,-2.144011725336683,-3.712103226577596,2.2994494438171387,3.2437262535095215,0.9204404354095459,Online,true,1780327182.2475805,0.0,map,odom
1780327182,247580485,1780327182.2475805,,x,3,,-0.8160669047115954,0.577827740275121,-0.012243757714990334,4.295943737030029,-0.8160669047115954,0.577827740275121,-0.012243757714990334,4.295943898846851,516,2.3551921991183775,-4.169953819739726,-2.87949849145357,2.355192120742778,-4.169954210498213,-2.87949849264105,5.527462720870972,7.805644333362579,1.495542287826538,Online,true,1780327182.2475805,0.0,map,odom
1780327182,247580485,1780327182.2475805,,y,4,,-0.5725898082511094,-0.8198261169182725,0.00510387163481919,2.5930557250976562,-0.5725898082511095,-0.8198261169182726,0.0051038716348191905,2.593055359872635,480,0.18830452035181225,3.0149235282093287,-2.7225674452881017,0.1883044419762129,3.014923137450842,-2.7225674464755816,9.989613056182861,6.997900307178497,1.783682107925415,Online,true,1780327182.2475805,0.0,map,odom
1780327182,247580485,1780327182.2475805,,x,6,,-0.8156731836709555,0.5781998713710018,0.019030664377385164,4.361055374145508,-0.8156731836709555,0.5781998713710018,0.019030664377385164,4.361055536175739,150,3.7401742633183797,-2.144011334578196,-3.7121032253901163,3.7401741849427803,-2.144011725336683,-3.712103226577596,2.2994494438171387,3.2437262535095215,0.9204404354095459,Online,true,1780327182.2475805,0.0,map,odom
1780327182,247580485,1780327182.2475805,,x,3,,-0.8160669047115954,0.577827740275121,-0.012243757714990334,4.295943737030029,-0.8160669047115954,0.577827740275121,-0.012243757714990334,4.295943898846851,516,2.3551921991183775,-4.169953819739726,-2.87949849145357,2.355192120742778,-4.169954210498213,-2.87949849264105,5.527462720870972,7.805644333362579,1.495542287826538,Online,true,1780327182.2475805,0.0,map,odom
1780327182,247580485,1780327182.2475805,,y,4,,-0.5725898082511094,-0.8198261169182725,0.00510387163481919,2.5930557250976562,-0.5725898082511095,-0.8198261169182726,0.0051038716348191905,2.593055359872635,480,0.18830452035181225,3.0149235282093287,-2.7225674452881017,0.1883044419762129,3.014923137450842,-2.7225674464755816,9.989613056182861,6.997900307178497,1.783682107925415,Online,true,1780327182.2475805,0.0,map,odom
1780327192,648366682,1780327192.6483667,,x,6,,-0.8156731836709555,0.5781998713710018,0.019030664377385164,4.361055374145508,-0.8156731836709555,0.5781998713710018,0.01903066437738515,4.3610554921692755,150,3.7401742633183797,-2.144011334578196,-3.7121032253901163,3.7401739773417826,-2.144011942017884,-3.7121032288403084,2.2994494438171387,3.2437262535095215,0.9204404354095459,Online,true,1780327192.6483667,0.0,map,odom
1780327192,648366682,1780327192.6483667,,x,3,,-0.8160669047115954,0.577827740275121,-0.012243757714990334,4.295943737030029,-0.8160669047115954,0.577827740275121,-0.012243757714990347,4.295943854607252,918,2.4776966336116293,-4.105696159445382,-2.860710871765037,2.477696347635032,-4.10569676688507,-2.8607108752152293,5.820279836654663,7.805644333362579,1.534830093383789,Online,true,1780327192.6483667,0.0,map,odom
